ref_#,cefr_level,task_type,topic,word_count_min,word_count_max,question_prompt,requirement_1,req_1_score_0,req_1_score_1,req_1_score_2,req_1_score_3,requirement_2,req_2_score_0,req_2_score_1,req_2_score_2,req_2_score_3,requirement_3,req_3_score_0,req_3_score_1,req_3_score_2,req_3_score_3,requirement_4,req_4_score_0,req_4_score_1,req_4_score_2,req_4_score_3,status,notes
W-B2-6,b2,essay,,100,400,"Technology has significantly impacted various aspects of our lives in recent years.

Write an essay discussing both the positive and negative effects of technology on society.

- Think about the positive effects of technology on communication
- Consider the negative effects of technology on the workplace
- Include specific examples of technology in education",Positive effects of technology on communication,absent,"states that technology positively affects communication without further detail (e.g., 'Technology improves communication').","names a positive effect of technology on communication AND provides a reason or explanation (e.g., 'Technology improves communication by allowing instant messaging across the globe'). (scores 2, not 3 — provides a reason but lacks a concrete specific such as a platform or personal example).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'Platforms like WhatsApp and Zoom enable families to stay connected despite living in different countries, allowing for real-time video calls and message exchanges'). Generic statements like 'people can talk more easily' do NOT count as concrete specifics.",Negative effects of technology on the workplace,absent,"states that technology negatively affects the workplace without further detail (e.g., 'Technology harms the workplace').","names a negative effect of technology on the workplace AND provides a reason or explanation (e.g., 'Technology can lead to job displacement as machines replace human labor'). (scores 2, not 3 — provides a reason but lacks a concrete specific such as a specific job or industry example).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'In manufacturing, robots have replaced assembly line workers, leading to significant job losses in the sector'). Vague statements like 'some jobs are lost' do NOT count as concrete specifics.",Specific examples of technology in education,absent,"mentions technology in education without providing specific examples (e.g., 'Technology is used in education').","names a use of technology in education AND provides a reason or explanation (e.g., 'Technology in education allows for online learning, which can make education more accessible'). (scores 2, not 3 — provides a reason but lacks a concrete specific such as a particular tool or platform).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'Platforms like Khan Academy and Coursera offer courses that students can access from anywhere, providing opportunities for learning outside traditional classrooms'). General statements like 'students can learn online' do NOT count as concrete specifics.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-7,b2,essay,,100,400,"Online shopping has become a common part of modern life, raising questions about consumer rights.

Write an essay discussing the rights of consumers when shopping online.

- Think about current protections for online shoppers
- Consider common problems faced by online consumers
- Include needed improvements in consumer rights",Current protections for online shoppers,absent,"mentions protections for online shoppers without further detail (e.g., 'there are protections for online shoppers').","mentions protections and provides a reason or explanation (e.g., 'online shoppers are protected by refund policies to ensure they can return faulty goods'). (scores 2, not 3 — provides a reason but lacks a concrete example of a specific policy or scenario).","all of 2 AND includes a concrete specific such as a personal experience, hypothetical scenario, or developed-generic example (e.g., 'many online platforms offer a 30-day return policy, which allows customers to return items if they are not satisfied, as I experienced when I returned a defective phone'). Vague statements like 'many protections exist' do NOT count.",Common problems faced by online consumers,absent,"mentions problems faced by online consumers without further detail (e.g., 'online consumers face problems').","mentions a problem and provides a reason or explanation (e.g., 'online consumers often face issues with delayed deliveries because of logistical challenges'). (scores 2, not 3 — provides a reason but lacks a concrete example of a specific problem or scenario).","all of 2 AND includes a concrete specific such as a personal experience, hypothetical scenario, or developed-generic example (e.g., 'a common issue is receiving damaged goods, like when my friend ordered a laptop and it arrived with a cracked screen'). General statements like 'there are many problems' do NOT count.",Needed improvements in consumer rights,absent,"mentions needed improvements in consumer rights without further detail (e.g., 'consumer rights need improvements').","mentions an improvement and provides a reason or explanation (e.g., 'consumer rights need to include better data protection to prevent misuse of personal information'). (scores 2, not 3 — provides a reason but lacks a concrete example of a specific improvement or scenario).","all of 2 AND includes a concrete specific such as a personal experience, hypothetical scenario, or developed-generic example (e.g., 'improving consumer rights could involve stricter regulations on data privacy, such as requiring explicit consent before data is shared, similar to the GDPR in Europe'). Vague suggestions like 'better laws' do NOT count.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-8,b2,report,,100,400,"Compare online learning with traditional learning methods.

Write a report on the differences and similarities between online and traditional learning.

- Consider the effectiveness of learning in both online and traditional settings
- Think about the cost factors involved in online and traditional learning
- Include the social aspects of online versus traditional learning",Comparison of learning effectiveness online vs traditional,absent,"states that there is a difference in learning effectiveness between online and traditional methods without further detail (e.g., 'Online learning is different from traditional learning').","mentions a difference in learning effectiveness AND provides a reason or explanation (e.g., 'Online learning can be more flexible, allowing students to learn at their own pace'). (scores 2, not 3 — provides a reason but lacks a concrete specific such as a personal experience or study result).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'In my experience, online courses allowed me to revisit lectures, which improved my understanding, unlike traditional classes where I couldn't replay lectures'). General statements like 'online is better' do NOT count as concrete specifics.",Cost factors in online and traditional learning,absent,"mentions cost differences between online and traditional learning without further detail (e.g., 'Online learning is cheaper than traditional learning').","mentions cost differences AND provides a reason or explanation (e.g., 'Online learning can be less expensive because it eliminates commuting costs'). (scores 2, not 3 — provides a reason but lacks a concrete specific such as a personal budget comparison or a hypothetical scenario).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'For instance, I saved $200 a month on transportation by taking online courses, which significantly reduced my overall education expenses'). Vague statements like 'it saves money' do NOT count as concrete specifics.",Social aspects of online vs traditional learning,absent,"mentions social aspects of online vs traditional learning without further detail (e.g., 'Social interaction is different online').","mentions social aspects AND provides a reason or explanation (e.g., 'Traditional learning offers more face-to-face interaction, which can help build stronger relationships'). (scores 2, not 3 — provides a reason but lacks a concrete specific such as a personal anecdote or a detailed hypothetical).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'In my traditional classes, we had group projects that required in-person meetings, which helped me make lasting friendships, unlike online classes where interaction was limited to forums'). General statements like 'more interaction' do NOT count as concrete specifics.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-9,b2,letter/email,,100,400,"You need to inform your international colleagues about a delay in your project.

Write an email to your colleagues about the project delay.

- Include the current status of the project
- Explain the reasons for the project delay
- Describe the impact of the delay on deadlines",Current status of the project,absent,"mentions the current status of the project without any additional detail (e.g., 'The project is ongoing').","describes the current status AND provides a reason or explanation for it (e.g., 'The project is ongoing because we are waiting for the final approval from the client'). (scores 2, not 3 — provides a reason but lacks a concrete specific about the status).","all of 2 AND includes a concrete specific that materially develops the status (e.g., 'The project is ongoing because we are waiting for the final approval from the client, which was delayed due to their internal restructuring'). Generic statements like 'we are working on it' do NOT count as concrete specifics.",Reasons for the project delay,absent,"mentions a reason for the project delay without further detail (e.g., 'The project is delayed due to unforeseen circumstances').","provides a reason for the delay AND explains it (e.g., 'The project is delayed because the supplier failed to deliver materials on time'). (scores 2, not 3 — explains the reason but lacks a concrete specific about the delay).","all of 2 AND includes a concrete specific that materially develops the reason (e.g., 'The project is delayed because the supplier failed to deliver materials on time, specifically the steel beams needed for the foundation, which were stuck at customs'). Vague phrases like 'due to issues' do NOT count as concrete specifics.",Impact of delay on deadlines,absent,"mentions the impact of the delay on deadlines without further detail (e.g., 'The delay affects our deadlines').","describes the impact on deadlines AND provides an explanation (e.g., 'The delay affects our deadlines, pushing the completion date back by two weeks'). (scores 2, not 3 — provides an explanation but lacks a concrete specific about the impact).","all of 2 AND includes a concrete specific that materially develops the impact (e.g., 'The delay affects our deadlines, pushing the completion date back by two weeks, which means the launch event will now coincide with the holiday season, potentially affecting attendance'). General statements like 'it will be late' do NOT count as concrete specifics.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-10,b2,letter/email,,100,400,"You received a damaged laptop that you bought online.

Write an email to the company to complain about the damaged product.

- Describe the damage to the laptop
- Request a replacement or refund
- Include details of the purchase and delivery",Description of the damage to the laptop,absent,"mentions the laptop is damaged without specifying the type or extent of damage (e.g., 'The laptop is damaged').","describes the type or extent of damage with a reason or effect (e.g., 'The screen is cracked, making it difficult to see the display'). (scores 2, not 3 — describes the damage and its effect, but lacks a specific detail like how the damage occurred or a comparison to its previous condition).","all of 2 AND includes a concrete specific such as how the damage occurred or a comparison to its previous condition (e.g., 'The screen is cracked from corner to corner, likely due to poor packaging during delivery, which makes it impossible to use for work presentations'). Vague descriptions like 'it's broken' do NOT count as concrete specifics.",Request for a replacement or refund,absent,"states a desire for a replacement or refund without further detail (e.g., 'I want a refund').","requests a replacement or refund with a reason or justification (e.g., 'I would like a refund because the laptop is unusable'). (scores 2, not 3 — provides a reason for the request but lacks a specific detail like a deadline or a comparison to other options).","all of 2 AND includes a concrete specific such as a deadline for the refund or a comparison to other options (e.g., 'I would like a refund within the next two weeks as I need to purchase a new laptop for my upcoming project deadlines'). General requests without a specific timeframe or comparison do NOT count as concrete specifics.",Details of the purchase and delivery,absent,"mentions the purchase or delivery without specific details (e.g., 'I bought the laptop online').","provides details about the purchase or delivery with a reason or effect (e.g., 'I purchased the laptop online and it was delivered late, causing inconvenience'). (scores 2, not 3 — provides details and a reason but lacks a specific detail like the exact date or delivery service used).","all of 2 AND includes a concrete specific such as the exact purchase date or the delivery service used (e.g., 'I purchased the laptop on September 15th from your website, and it was delivered by CourierX on September 20th, three days later than promised, which disrupted my work schedule'). Vague statements like 'it was delivered late' do NOT count as concrete specifics.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-11,b2,article,,100,400,"Think about a restaurant you recently visited.

Write an article for a magazine about your experience at this restaurant.

- Describe the atmosphere of the restaurant
- Include details about the food quality and presentation
- Consider your experience with the service",Description of the restaurant's atmosphere,absent,"mentions the atmosphere of the restaurant without any further detail (e.g., 'The restaurant has a nice atmosphere').","describes the atmosphere with a reason or effect but no concrete specific (e.g., 'The restaurant's atmosphere is relaxing because of its soft lighting'). (scores 2, not 3 — lacks a specific detail like a type of decor or music that enhances the description).","all of 2 AND includes a concrete specific that materially develops the description (e.g., 'The restaurant's atmosphere is relaxing because of its soft lighting and the gentle jazz music playing in the background'). Generic adjectives like 'nice' or 'pleasant' do NOT count as concrete specifics.",Details about the food quality and presentation,absent,"mentions the food quality or presentation without further detail (e.g., 'The food was good').","describes the food quality or presentation with a reason or effect but no concrete specific (e.g., 'The food was delicious because it was freshly prepared'). (scores 2, not 3 — lacks a specific dish or presentation detail that enhances the description).","all of 2 AND includes a concrete specific that materially develops the description (e.g., 'The food was delicious because it was freshly prepared, and the presentation was exquisite with vibrant colors and artistic plating of the salmon dish'). Vague terms like 'tasty' or 'nice meals' do NOT count as concrete specifics.",Evaluation of the service experience,absent,"mentions the service experience without further detail (e.g., 'The service was good').","describes the service experience with a reason or effect but no concrete specific (e.g., 'The service was attentive because the staff checked on us regularly'). (scores 2, not 3 — lacks a specific interaction or detail that enhances the evaluation).","all of 2 AND includes a concrete specific that materially develops the evaluation (e.g., 'The service was attentive because the staff checked on us regularly, and our waiter remembered our names and preferences, which made us feel valued'). Generic statements like 'friendly staff' do NOT count as concrete specifics.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-12,b2,essay,,100,400,"Social media has a significant impact on our daily lives.

Write an essay discussing the advantages and disadvantages of social media.

- Consider the pros and cons of social media
- Include your personal experiences with social media
- Suggest ways to use social media safely",Pros and cons of social media,absent,"mentions a pro or con of social media without further detail (e.g., 'Social media has advantages').","names a pro or con AND provides a reason or explanation (e.g., 'Social media allows people to connect with friends easily, which can strengthen relationships'). (scores 2, not 3 — provides a reason but lacks a concrete specific such as a personal example or a detailed scenario).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'Through Facebook, I reconnected with a childhood friend, and we now meet regularly, which shows how social media can revive old friendships'). Generic statements like 'many people use it' do NOT count as concrete specifics.",Personal experience with social media,absent,"mentions using social media without any personal detail (e.g., 'I use social media').","describes a personal experience with social media AND provides a reason or effect (e.g., 'I use Instagram to share photos because it helps me stay connected with my family abroad'). (scores 2, not 3 — describes a personal experience but lacks a concrete specific such as a detailed event or interaction).","all of 2 AND includes a concrete specific that materially develops the experience (e.g., 'Last year, I posted a photo of my graduation on Instagram, and my relatives from different countries commented and shared their congratulations, which made me feel supported despite the distance'). Vague descriptions like 'I post pictures' do NOT count as concrete specifics.",Suggestions for safe social media use,absent,"mentions a suggestion for safe social media use without further detail (e.g., 'Be careful online').","provides a suggestion AND explains why it is important (e.g., 'Use strong passwords to protect your accounts from hackers'). (scores 2, not 3 — provides a suggestion and reason but lacks a concrete specific such as a detailed example or scenario).","all of 2 AND includes a concrete specific that materially advances the suggestion (e.g., 'By using a password manager, I ensure all my accounts have unique and strong passwords, which significantly reduces the risk of unauthorized access'). General advice like 'stay safe' do NOT count as concrete specifics.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-13,b2,essay,,100,400,"Technology plays a significant role in our daily lives.

Write an essay discussing the effects of technology on our everyday activities.

- Think about how technology affects communication
- Consider the impact of technology on health
- Include a personal example of technology in your daily life",How technology affects communication,absent,"mentions technology's impact on communication without further detail (e.g., 'Technology changes how we communicate').","describes how technology affects communication with a reason or explanation (e.g., 'Technology allows us to communicate instantly with people far away'). (scores 2, not 3 — provides a reason but lacks a concrete specific like a platform or method).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'Through video calls, like Zoom, families can stay connected even when living in different countries'). Generic statements like 'many apps help us communicate' do NOT count.",Impact of technology on health,absent,"mentions technology's impact on health without further detail (e.g., 'Technology affects our health').","describes how technology impacts health with a reason or explanation (e.g., 'Technology can improve health by providing access to online fitness programs'). (scores 2, not 3 — gives a reason but lacks a concrete specific like a particular app or device).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'Wearable devices like Fitbits track physical activity and encourage healthier lifestyles'). Vague references like 'some devices help with health' do NOT count.",Personal example of technology in daily life,absent,"mentions a personal use of technology without further detail (e.g., 'I use technology every day').","describes a personal use of technology with a reason or explanation (e.g., 'I use my smartphone to stay organized because it has a calendar app'). (scores 2, not 3 — provides a reason but lacks a concrete specific like a particular app or feature).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'I use Google Calendar to manage my appointments and reminders, which helps me stay on top of my schedule'). General statements like 'I use apps to help me' do NOT count.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-14,b2,essay,,100,400,"Learning foreign languages can have a significant impact on various aspects of life.

Write an essay discussing the importance of learning foreign languages.

- Think about how foreign languages enhance job opportunities
- Consider the benefits of foreign languages for travel experiences
- Include a personal example of learning a foreign language",How foreign languages enhance job opportunities,absent,"states that foreign languages enhance job opportunities without further detail (e.g., 'Knowing a foreign language can help in getting a job').","mentions how foreign languages can enhance job opportunities and provides a reason or explanation (e.g., 'Knowing a foreign language can help in getting a job because many companies operate internationally'). (scores 2, not 3 — provides a reason but lacks a concrete specific example of a job or company).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'Knowing Spanish can help in getting a job at a multinational company like Telefónica, which operates in many Spanish-speaking countries'). Generic statements like 'many companies' do NOT count as concrete specifics.",Benefits of foreign languages for travel experiences,absent,"mentions that foreign languages benefit travel experiences without further detail (e.g., 'Speaking a foreign language is useful when traveling').","explains how foreign languages benefit travel experiences with a reason or explanation (e.g., 'Speaking a foreign language is useful when traveling because it allows you to communicate with locals'). (scores 2, not 3 — provides a reason but lacks a concrete specific example of a travel situation or location).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'Speaking French can enhance your travel experience in Paris by allowing you to order food in local restaurants and ask for directions'). Vague phrases like 'a beautiful place' do NOT count as concrete specifics.",Personal example of learning a foreign language,absent,"mentions learning a foreign language without further detail (e.g., 'I learned a foreign language').","provides a reason or explanation for learning a foreign language (e.g., 'I learned Spanish because I wanted to travel to Spain'). (scores 2, not 3 — provides a reason but lacks a concrete specific example of a learning experience or outcome).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'I learned Spanish by attending evening classes at a local community center, which helped me communicate effectively during my trip to Barcelona'). Generic statements like 'it was useful' do NOT count as concrete specifics.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-15,b2,essay,,100,400,"Maintaining a healthy lifestyle is important for overall well-being.

Write an essay discussing how to maintain a healthy lifestyle.

- Think about how diet contributes to a healthy lifestyle
- Consider the benefits of regular exercise for health
- Include your own idea related to healthy living",How diet contributes to a healthy lifestyle,absent,"mentions diet as a factor in a healthy lifestyle without further detail (e.g., 'Diet is important for health').","explains how diet contributes to health with a reason or effect (e.g., 'A balanced diet provides essential nutrients that support bodily functions'). (scores 2, not 3 — lacks a concrete specific like a type of nutrient or food).","all of 2 AND includes a concrete specific that materially develops the idea (e.g., 'Consuming foods rich in omega-3 fatty acids, like salmon, can improve heart health by reducing inflammation'). Generic statements like 'eating healthy foods' do NOT count.",Benefits of regular exercise for health,absent,"mentions exercise as beneficial for health without further detail (e.g., 'Exercise is good for you').","explains a benefit of exercise with a reason or effect (e.g., 'Regular exercise improves cardiovascular health by strengthening the heart'). (scores 2, not 3 — lacks a concrete specific like a type of exercise or measurable outcome).","all of 2 AND includes a concrete specific that materially develops the idea (e.g., 'Running for 30 minutes a day can lower blood pressure and increase lung capacity'). Vague phrases like 'doing sports' do NOT count.",Your own idea related to healthy living,absent,"introduces a personal idea related to healthy living without further detail (e.g., 'Sleep is important for health').","explains the personal idea with a reason or effect (e.g., 'Getting enough sleep helps the body recover and improves mental clarity'). (scores 2, not 3 — lacks a concrete specific like a sleep routine or study finding).","all of 2 AND includes a concrete specific that materially develops the idea (e.g., 'Establishing a routine of 8 hours of sleep per night can enhance memory retention and reduce stress levels'). General statements like 'sleeping well' do NOT count.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-16,b2,essay,,100,400,"Social media has a significant influence on society today.

Write an essay discussing the effects of social media on society.

- Think about the positive effects of social media on society
- Consider the negative effects of social media on society
- Include a personal example of social media's impact",Positive effects of social media on society,absent,"mentions a positive effect of social media without further detail (e.g., 'Social media helps people connect').","names a positive effect and provides a reason or explanation (e.g., 'Social media helps people connect by allowing them to communicate instantly across distances'). (scores 2, not 3 — provides a reason but lacks a concrete specific example or scenario).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'Social media helps people connect by allowing them to communicate instantly across distances, such as when my cousin in Australia and I video call every weekend to stay in touch'). Vague statements like 'many people use it' do NOT count as concrete specifics.",Negative effects of social media on society,absent,"mentions a negative effect of social media without further detail (e.g., 'Social media can be harmful').","names a negative effect and provides a reason or explanation (e.g., 'Social media can be harmful because it spreads misinformation quickly'). (scores 2, not 3 — provides a reason but lacks a concrete specific example or scenario).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'Social media can be harmful because it spreads misinformation quickly, such as when false news about a local event led to panic in my community last year'). General statements like 'people believe fake news' do NOT count as concrete specifics.",Personal example of social media's impact,absent,"mentions a personal impact of social media without further detail (e.g., 'Social media has affected me').","describes a personal impact and provides a reason or explanation (e.g., 'Social media has affected me by making it easier to keep up with friends'). (scores 2, not 3 — provides a reason but lacks a concrete specific example or scenario).","all of 2 AND includes a concrete specific that materially develops the point (e.g., 'Social media has affected me by making it easier to keep up with friends, like when I used Instagram to follow my friend's travel adventures in Europe, which inspired my own trip'). Vague references like 'I use it a lot' do NOT count as concrete specifics.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-17,b2,report,,100,400,"Study facilities at your school play a crucial role in your academic experience.

Write a report on the study facilities available at your school.

- Describe the current study facilities
- Consider the problems with the current study facilities
- Include recommendations for improving the study facilities",Description of current study facilities,absent,"mentions the study facilities without any detail (e.g., 'The school has study facilities').","describes the study facilities with a reason or feature (e.g., 'The library is spacious, which allows many students to study comfortably'). (scores 2, not 3 — provides a reason but lacks a concrete specific like a particular room or resource).","all of 2 AND includes a concrete specific that materially develops the description (e.g., 'The library, with its 200-seat capacity and modern computer lab, provides an ideal environment for group projects and individual study'). Vague descriptions like 'a big library' do NOT count as concrete specifics.",Problems with current study facilities,absent,"mentions a problem with the study facilities without further detail (e.g., 'There are problems with the study facilities').","identifies a problem and provides a reason or effect (e.g., 'The study rooms are often overcrowded, making it difficult for students to concentrate'). (scores 2, not 3 — identifies a problem and reason but lacks a concrete specific like a particular incident or statistic).","all of 2 AND includes a concrete specific that materially develops the problem (e.g., 'During exam periods, the library's 50 available seats are insufficient for the 200 students needing study space, leading to students studying in hallways'). General statements like 'it's too crowded' do NOT count as concrete specifics.",Recommendations for improving study facilities,absent,"mentions a recommendation without further detail (e.g., 'The study facilities should be improved').","provides a recommendation with a reason or expected outcome (e.g., 'Adding more study rooms would reduce overcrowding and improve student focus'). (scores 2, not 3 — gives a recommendation and reason but lacks a concrete specific like a detailed plan or example).","all of 2 AND includes a concrete specific that materially advances the recommendation (e.g., 'By converting the unused storage room into a study area with 30 desks, the school could accommodate more students during peak times, reducing hallway congestion'). Vague suggestions like 'make it better' do NOT count as concrete specifics.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
W-B2-18,b2,report,,100,400,"Write a progress report about a team project.

Write a report on the current status and future needs of your team project.

- Include the goals achieved in the project
- Consider the current challenges faced by the team
- Think about the resource needs for next steps",Goals achieved in the project,absent,"states a goal achieved in the project without further detail (e.g., 'We completed the project').","names a goal achieved AND provides a reason or explanation for its significance (e.g., 'We completed the project ahead of schedule, which allowed us to take on additional tasks'). (scores 2, not 3 — provides a reason but lacks a concrete specific about the goal's impact or context).","all of 2 AND includes a concrete specific that materially develops the achievement (e.g., 'We completed the project two weeks early, which enabled us to secure a new client contract worth $50,000'). Vague statements like 'it was successful' do NOT count.",Current challenges faced by the team,absent,"mentions a challenge faced by the team without further detail (e.g., 'We are facing challenges').","identifies a challenge AND explains its cause or effect (e.g., 'We are facing challenges due to a lack of resources, which is slowing down our progress'). (scores 2, not 3 — explains the challenge but lacks a concrete specific about its impact or resolution).","all of 2 AND includes a concrete specific that materially develops the challenge (e.g., 'We are facing challenges due to a lack of resources, such as not having enough laptops for remote work, which has delayed our project timeline by two weeks'). General statements like 'it's difficult' do NOT count.",Resource needs for next steps,absent,"mentions a resource need for the next steps without further detail (e.g., 'We need more resources').","identifies a resource need AND explains why it is necessary (e.g., 'We need more resources to expand our team and meet the project deadline'). (scores 2, not 3 — explains the need but lacks a concrete specific about the type or quantity of resources).","all of 2 AND includes a concrete specific that materially develops the resource need (e.g., 'We need additional funding of $10,000 to purchase new software licenses and hire two more developers to meet the project deadline'). Vague requests like 'more help' do NOT count.",Additional on-topic development,"no semantically distinct extra on-topic point, OR the 'extra' content paraphrases an idea already credited under another requirement","introduces a DISTINCT extra on-topic point — not a rephrasing or repeat of any other requirement — within the question's subject, with no further detail","introduces a distinct extra on-topic point AND develops it meaningfully (a real reason, cause, or effect — not just length)",introduces a distinct extra on-topic point AND develops it AND supports it with a concrete specific that genuinely advances the argument,auto-generated,
